pre_village,hhs,total_population,beans_kgs_hh_seed,ground_nuts_kgs_hh_seed,maize_kgs_hh_seed,rice_kgs_hh_seed,onions_bags_hh_seed,soya_bean_kgs_hh_seed,field_peas_kgs_hh_seed,irish_potatoes_bags_hh_seed,millet_kgs_hh_seed,sweet_potatoes_bags_hh_seed,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Ndyabihanga,124,611,3,0,0,0,0,3,3,0,0,0,0.032258065,0,0,0.016129032,0,0,0,0.032258065,0.032258065,0,0.032258065,0.032258065,0.246575342,0.246575342,0.178082192,0,0.178082192,0,0,0,0.016129032,0,0.273972603,0,0,0,1914.525,46,0.5624374999999999,40.416666666666664,33.333333333333336,,,,,,,3.1666666666666665,,15,,2020,441.93153153153156
Nkongi,151,743,4,4,2,0,0,0,0,0,0,0,0.013245033,0,0.026490066,0.026490066,0,0,0,0.013245033,0.026490066,0,0.026490066,0.026490066,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.013245033,0,0.170556553,0,0,0,531.4454545454546,44.36363636363637,1.4363636363636363,19.181818181818183,39,,1.6666666666666667,,,35,,,,,0,2020,764.1580428704566
Ntengyere,66,326,4,4,2,0,0,0,0,0,0,0,0.03030303,0.03030303,0,0.060606061,0.03030303,0,0,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.212121212,0,0.090909091,0,1180.25,43.333333333333336,2.95,35.583333333333336,93.75,,3,,90,,,3.5,50,368.75,618.3333333333334,2020,798.4797297297297
Nyabishaki,97,353,3,0,0,0,0,3,0,0.25,0,0,0.020618557,0,0.020618557,0,0,0,0,0.041237113,4,0,0.041237113,0.041237113,0.32051282,0.32051282,0.32051282,0.192307692,0,0,0,0,0,0,0.461538461,0,0,0,922.4714285714286,45.42857142857143,1.0785714285714285,141.42857142857142,83.75,,,,,,,,,,,2020,422.1390765765766
Nyakabare,48,237,3,0,0,0,0,3,3,0,0,0,0.083333333,0,0,0.041666667,0,0,0,0.083333333,0.083333333,0,0.083333333,0.083333333,0.246575342,0.246575342,0.178082192,0,0.178082192,0,0,0,0.041666667,0,0.273972603,0,0,0,1756.2,49.7,1.1475000000000002,60.5,43.5,,,425,,,,1.6,,71.22222222222223,,2020,531.8034398034398
Nyakabingo,113,556,4,4,2,0,0,0,0,0,0,0,0.017699115,0.017699115,0,0.03539823,0.017699115,0,0,0.03539823,0.03539823,0.03539823,0.03539823,0.03539823,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.194690265,0,0.053097345,0,1291.4615384615386,43.92307692307692,2.1100000000000003,19.615384615384617,77.9375,,,,,98,,,,6.5,0,2020,1264.2307692307693
Nyakabungo,118.33333333333333,530.3333333333334,3.3333333333333335,2.3333333333333335,0,0,0,0,0,0,1.3333333333333333,1,0.042921055,0,0.025827038,0,0,0.17023172900000003,0.17023172900000003,0.051654076,0.055219139,0.030994996666666667,0.051654076,0.034560059,0.21814540033333332,0.17915904533333335,0.076615706,0.076615706,0.11880979833333333,0.010335917333333333,0,0,0.030994996666666667,0,0.28341563799999997,0,0.026199062999999998,0,1521.95,47.45,1.224375,36,91.64285714285714,,,50,190,,,6.2,60,110.66666666666667,79.5,2020,689.9329589329589
Nyakabungo,118.33333333333333,530.3333333333334,3.3333333333333335,2.3333333333333335,0,0,0,0,0,0,1.3333333333333333,1,0.042921055,0,0.025827038,0,0,0.17023172900000003,0.17023172900000003,0.051654076,0.055219139,0.030994996666666667,0.051654076,0.034560059,0.21814540033333332,0.17915904533333335,0.076615706,0.076615706,0.11880979833333333,0.010335917333333333,0,0,0.030994996666666667,0,0.28341563799999997,0,0.026199062999999998,0,1259.9875000000002,63.25,1.6906249999999998,37.5,105,,,,,,,8,,135.71428571428572,30,2020,689.9329589
Nyakahanga,100,498,4,4,2,0,0,0,0,0,0,0,0.02,0.02,0,0.04,0.02,0,0,0.04,0.04,0.04,0.04,0.04,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.2,0,0.06,0,1275.5,45.25,1.0899999999999999,51.666666666666664,34.5,,,,130,350,,6,,108.9,205.55555555555554,2020,905.6486486486486
Nyakakizi,46,309,3,0,0,0,0,3,0,0.25,0,0,0.043478261,0,0.043478261,0,0,0,0,0.086956522,4,0,0.086956522,0.086956522,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,925.525,51.5,0.88125,26.5,152.5,,,,,,,2.5,,0,,2020,380.94054054054055
Nyakasharara,106,574,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009433962,0.009433962,0.056603774,0.056603774,0.018867925,0.037735849,0.056603774,0.221975583,0.150943396,0.094339623,0,0,0.094339623,0,0,0.037735849,0,0.177580466,0,0,0.226415094,,40.583333333333336,0,,,,,,,,,,,,,2020,506.1720720720721
Nyakashenyi,86,428,3,0,0,0,0,3,3,0,0,0,0.046511628,0,0,0.023255814,0,0,0,0.046511628,0.046511628,0.046511628,0.046511628,0.046511628,0.246575343,0.246575343,0.178082192,0,0.178082192,0,0,0,0.023255814,0,0.273972603,0,0,0,1183.2625,57,0.78125,48.125,29.4,,,,,,,3.75,,,,2020,688.5971685971685
Nyakatokye,104,532,3,3,0,0,0,0,0,0,0,0,0.038461538,0,0.038461538,0.038461538,0,0.038461538,0.038461538,0.038461538,0.038461538,0.019230769,0.038461538,0.038461538,0.288461538,0.192307692,0.096153846,0,0.096153846,0.096153846,0,0,0.019230769,0,0.288461538,0,0,0.153846154,,56.26315789473684,0,,,,,,,,,,,,,2020,465.44844844844846
Nyamabare,42,233.5,3.5,2,1,0,0,1.5,0,0.125,0,0,0.049910874,0.019607843,0.030303031,0.039215687,0.019607843,0,0,0.099821747,2.039215687,0.039215687,0.099821747,0.099821747,0.24918921649999998,0.24918921649999998,0.21954494749999998,0.17520523,0.079051384,0,0,0,0,0,0.32880844649999996,0,0.05882353,0,1373.5714285714287,41.142857142857146,1.2357142857142855,15.928571428571429,102.3076923076923,,,,426.6666666666667,,,14,,96.71428571428571,71.76923076923077,2020,719.1686251
Nyamabare,42,233.5,3.5,2,1,0,0,1.5,0,0.125,0,0,0.049910874,0.019607843,0.030303031,0.039215687,0.019607843,0,0,0.099821747,2.039215687,0.039215687,0.099821747,0.099821747,0.24918921649999998,0.24918921649999998,0.21954494749999998,0.17520523,0.079051384,0,0,0,0,0,0.32880844649999996,0,0.05882353,0,0,46.5,0.8416666666666667,41.666666666666664,60,,,,,,,,,85,0,2020,719.1686251
Nyarubira,86,465,3,0,0,0,0,0,0,0,2,3,0.046511628,0,0.023255814,0,0,0,0,0.046511628,0.046511628,0.023255814,0.046511628,0.023255814,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.023255814,0,0.303797468,0,0,0,2083.0454545454545,42.72727272727273,1.2227272727272727,105.45454545454545,44.25,,,,,,,,,40,,2020,597.5292792792793
Nyarushinya,51,252,4,4,2,0,0,0,0,0,0,0,0.039215686,0,0.078431373,0.078431373,0,0,0,0.039215686,0.078431373,0,0.078431373,0.078431373,0.143626571,0.143626571,0.143626571,0,0.143626571,0,0,0,0.039215686,0,0.170556553,0,0,0,571.1500000000001,46.833333333333336,0.9791666666666666,62.5,81.66666666666667,,,,,,,2,,42.5,147.14285714285714,2020,348.43355855855856
Nyaruziba,54,302,3,0,0,0,0,3,0,0.25,0,0,0.037037037,0,0.037037037,0,0,0,0,0.074074074,4,0,0.074074074,0.074074074,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538461,0,0,0,0,52.42857142857143,0.6785714285714286,37.857142857142854,83.125,,10,280,,,,3,,52,,2020,582.039312
Nyarwanya A,68,324,5,5,0,0,0,0,0,0,0,0,0.029411765,0,0.029411765,0.029411765,0,0,0,0.029411765,0.088235294,0,0.058823529,0.058823529,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.029411765,0,0.21574973,0,0,0,1587.6272727272728,53.72727272727273,1.1345454545454545,70,32,,,,,,,,,305,346.6666666666667,2020,685.4230317273795
Nyarwanya B,60,296,5,5,0,0,0,0,0,0,0,0,0.033333333,0,0.033333333,0.033333333,0,0,0,0.033333333,0.1,0,0.066666667,0.066666667,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.033333333,0,0.21574973,0,0,0,1561.97,56.4,1.3199999999999998,64.5,94.28571428571429,,,,,,,2,,106.9,188.5,2020,891.5974903474904
Nyarwemarira,68,327,3,3,0,0,0,0,0,0,0,0,0.029411765,0,0.029411765,0,0,0.5,0.5,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.058823529,0,0,0.058823529,0,0.294117647,0,0.088235294,0,1422.1,46.4,1.5150000000000001,45.5,98.25,,8,,249,,,8.5,,115.14285714285714,57.75,2020,713.7948402948402
Rucururu,69,334,5,5,0,0,0,0,0,0,0,0,0.028985507,0,0.028985507,0.028985507,0,0,0,0.028985507,0.086956522,0,0.057971014,0.057971014,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.028985507,0,0.21574973,0,0,0,769.8833333333333,59.166666666666664,0.9791666666666666,54.166666666666664,117.16666666666667,,,,,,,3.3333333333333335,,96.36363636363636,94.72727272727273,2020,960.2612162162162
Rugando,98,481,5,5,0,0,0,0,0,0,0,0,0.020408163,0,0.020408163,0.020408163,0,0,0,0.020408163,0.06122449,0,0.040816327,0.040816327,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.020408163,0,0.21574973,0,0,0,1449.5555555555557,49.333333333333336,0.6888888888888889,48.888888888888886,75,,,,,,,2.75,27.5,31.428571428571427,2.4,2020,793.9324459459459
Rugandu,47,315,3,0,0,0,0,3,0,0.25,0,0,0.042553191,0,0.042553191,0,0,0,0,0.085106383,4,0,0.085106383,0.085106383,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,1883.2583333333334,51.166666666666664,0.5995604166666667,28.75,,,,120,,,,1.75,,9.666666666666666,,2020,394.9447174447174
Rugazi,76,380,3,0,0,0,0,3,0,0.25,0,0,0.026315789,0,0.026315789,0,0,0,0,0.052631579,4,0,0.052631579,0.052631579,0.320512821,0.320512821,0.320512821,0.192307692,0,0,0,0,0,0,0.461538462,0,0,0,1485.5666666666666,47,0.2916666666666667,35,17,,,,,,,,,16.333333333333332,,2020,678.9766584766585
Ruheza,87,439,3,3,0,0,0,0,0,0,0,0,0.022988506,0,0.022988506,0,0,0.5,0.5,0.045977011,0.045977011,0.045977011,0.045977011,0.045977011,0.233918129,0.116959064,0.116959064,0.116959064,0.116959064,0.045977011,0,0,0.045977011,0,0.275862069,0,0.068965517,0,1342.25,48.75,0.5625,69.58333333333333,47,,3.5,,,,,,,47.833333333333336,76.66666666666667,2020,735.7376126126126
Ruhonwa,148,677,3,0,0,0,0,0,0,0,2,3,0.027027027,0,0.013513514,0,0,0,0,0.027027027,0.027027027,0.013513514,0.027027027,0.013513514,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.013513514,0,0.303797468,0,0,0,1790.9,46,0.35714285714285715,38.607142857142854,22,,,,,,,,,,,2020,505.43108108108106
Rujoka,42,249,3,0,0,0,0,0,0,0,2,3,0.095238095,0,0.047619048,0,0,0,0,0.095238095,0.095238095,0.047619048,0.095238095,0.047619048,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.047619048,0,0.303797468,0,0,0,1993.3285714285712,45.42857142857143,0.6014285714285714,47.142857142857146,46,,,,26,,,,,26.666666666666668,,2020,535.6351351351351
Rurama,96,481,3.5,4,1.75,0,0.2,0,0,0,0,0,0.00877193,0,0.01754386,0.01754386,0,0,0.5,0.047233469,0.056005398000000005,0.012820513,0.043184885000000006,0.043184885000000006,0.192150229,0.131981757,0.13591584950000002,0,0.123095337,0.025641026,0,0,0.00877193,0.120336944,0.160919302,0,0,0,1525.6666666666667,43.166666666666664,0.6873333333333332,47.916666666666664,51.875,,,,20,,,,,9.166666666666666,,2020,
Rushinya,119,667,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0.008403361,0.050420168,0.050420168,0.016806723,0.033613445,0.050420168,0.221975583,0.13318535,0.084033613,0,0,0.084033613,0,0,0.033613445,0,0.168067227,0,0,0.201680672,,45.44117647058823,0,,,,,,,,,,,,,2020,644.7623486
Rutare,109,535,4,4,2,0,0,0,0,0,0,0,0.018348624,0.018348624,0,0.036697248,0.018348624,0,0,0.036697248,0.036697248,0.036697248,0.036697248,0.036697248,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.201834862,0,0.055045872,0,1346.5833333333333,40.583333333333336,2.7583333333333337,25,133,,130,,60.333333333333336,,,9,,274.6666666666667,55.166666666666664,2020,825.1805019305019
Rutooma,56.333333333333336,310.6666666666667,3.6666666666666665,1.6666666666666667,0,0,0,1,0,0.083333333,0.6666666666666666,1,0.061523859333333326,0,0.04247624,0.007168459,0,0,0,0.077784022,1.3929339476666664,0.019047619,0.084952481,0.065904862,0.24366817266666665,0.22928485733333334,0.149987553,0.064102564,0.085344039,0,0,0,0.026216077666666667,0,0.3270285533333333,0,0,0,1469.3846153846155,45.38461538461539,0.9623076923076924,51.15384615384615,119,,5,,,,,6,,153.75,45,2020,746.3858206032119
Rutooma,56.333333333333336,310.6666666666667,3.6666666666666665,1.6666666666666667,0,0,0,1,0,0.083333333,0.6666666666666666,1,0.061523859333333326,0,0.04247624,0.007168459,0,0,0,0.077784022,1.3929339476666664,0.019047619,0.084952481,0.065904862,0.24366817266666665,0.22928485733333334,0.149987553,0.064102564,0.085344039,0,0,0,0.026216077666666667,0,0.3270285533333333,0,0,0,1186.581818181818,51,1.4704545454545455,26.363636363636363,133,,4,,37.5,,,14,,174.44444444444446,145.71428571428572,2020,746.3858206
Rutooma,56.333333333333336,310.6666666666667,3.6666666666666665,1.6666666666666667,0,0,0,1,0,0.083333333,0.6666666666666666,1,0.061523859333333326,0,0.04247624,0.007168459,0,0,0,0.077784022,1.3929339476666664,0.019047619,0.084952481,0.065904862,0.24366817266666665,0.22928485733333334,0.149987553,0.064102564,0.085344039,0,0,0,0.026216077666666667,0,0.3270285533333333,0,0,0,1152.8238095238096,52.42857142857143,0.9083333333333333,45.76190476190476,74.88888888888889,,,70,,,,20.5,,58.95238095238095,29.75,2020,746.3858206032119
Rwamiyumbu,157,778,4,4,2,0,0,0,0,0,0,0,0.012738854,0.012738854,0,0.025477707,0.012738854,0,0,0.025477707,0.025477707,0.025477707,0.025477707,0.025477707,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.203821656,0,0.038216561,0,1364.6666666666667,37.333333333333336,1.7782499999999999,33.75,52.57142857142857,,,,60,,,,49.5,2.75,0,2020,631.4739382239383
Rwamujura,85,410,5,5,0,0,0,0,0,0,0,0,0.023529412,0,0.023529412,0.023529412,0,0,0,0.023529412,0.070588235,0,0.047058824,0.047058824,0.21574973,0.172599784,0.129449838,0,0.129449838,0,0,0,0.023529412,0,0.21574973,0,0,0,792.6,50.166666666666664,1.23125,59.583333333333336,87.9,,4.5,,18,,,6.777777777777778,60,153.75,317.5,2020,575.5556628056628
Rwangura,79,460,3,0,0,0,0,0,0,0,2,3,0.050632911,0,0.025316456,0,0,0,0,0.050632911,0.050632911,0.025316456,0.050632911,0.025316456,0.194741967,0.194741967,0,0,0.126582278,0,0,0,0.025316456,0,0.303797468,0,0,0,476.575,57.5,1.52125,29.375,81.66666666666667,,,,,,,,,30,0,2020,894.0663390663391
Rwemirama,58,288,4,4,2,0,0,0,0,0,0,0,0.034482759,0.034482759,0,0.068965517,0.034482759,0,0,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0,0,0,0,0,0.206896552,0,0.103448276,0,1259.5833333333333,40.5,0.9116666666666666,66.25,49.77777777777778,,11,,,90,,11.5,12,70.71428571428571,159,2020,596.4555180180181
Rwemirongo,87,479,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.011494253,0.068965517,0.068965517,0.022988506,0.045977011,0.068965517,0.221975583,0.13318535,0.114942529,0,0,0.114942529,0,0,0.045977011,0,0.229885057,0,0,0.229885057,,46.37931034482759,0,,,,,,,,,,,,,2020,744.7215041128085
Rwengwe,89,417,4,4,0,0,0,0,0,0,2,0,0.02247191,0,0.02247191,0,0,0.02247191,0.02247191,0.04494382,0.06741573,0.02247191,0.04494382,0.04494382,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0,0,0,0.02247191,0,0.269662921,0,0.06741573,0,1506.6666666666667,42.44444444444444,0.5297444444444445,31.666666666666668,45.333333333333336,,,,10,,,2.5,,100,87.33333333333333,2020,830.9306698
